#    iter       q 
     0 1.8594603015
  1203 9.9788308800e-01 3.0056067098e-01
  1205 1.0000995322e+00 2.9996005964e-01
  1207 1.0001140472e+00 2.9936064833e-01
  1209 9.9809281867e-01 2.9876243464e-01
  1211 9.9810493424e-01 2.9816541619e-01
  1213 9.9823825988e-01 2.9756959058e-01
  1215 9.9649205663e-01 2.9697495543e-01
  1217 9.9667526622e-01 2.9638150836e-01
  1219 9.9630644263e-01 2.9578924699e-01
  1221 9.9745128790e-01 2.9519816897e-01
  1223 9.9728035736e-01 2.9460827192e-01
  1225 9.9495588675e-01 2.9401955349e-01
  1227 9.9457365850e-01 2.9343201132e-01
  1229 9.9477877386e-01 2.9284564305e-01
  1231 9.9496722527e-01 2.9226044635e-01
  1233 1.0076896561e+00 2.9167641888e-01
  1235 1.0076193772e+00 2.9109355829e-01
  1237 1.0076458016e+00 2.9051186226e-01
  1239 1.0073477258e+00 2.8993132846e-01
  1241 1.0074831872e+00 2.8935195457e-01
  1243 1.0075758257e+00 2.8877373826e-01
  1245 1.0074574331e+00 2.8819667724e-01
  1247 1.0314264450e+00 2.8762076918e-01
  1249 1.0315780933e+00 2.8704601178e-01
  1251 1.0315340103e+00 2.8647240276e-01
  1253 1.0298815463e+00 2.8589993980e-01
  1255 1.0298772743e+00 2.8532862063e-01
  1257 1.0298815463e+00 2.8475844295e-01
  1259 1.0287022302e+00 2.8418940449e-01
  1261 1.0278357507e+00 2.8362150297e-01
  1263 1.0189180389e+00 2.8305473611e-01
  1265 1.0255557916e+00 2.8248910166e-01
  1267 1.0254182947e+00 2.8192459734e-01
  1269 1.0250383156e+00 2.8136122091e-01
  1271 1.0282610971e+00 2.8079897010e-01
  1273 1.0277636605e+00 2.8023784267e-01
  1275 1.0292317202e+00 2.7967783638e-01
  1277 1.0282499056e+00 2.7911894897e-01
  1279 1.0174122025e+00 2.7856117823e-01
  1281 1.0240186976e+00 2.7800452191e-01
  1283 1.0243622463e+00 2.7744897779e-01
  1285 1.0085542244e+00 2.7689454365e-01
  1287 1.0088504038e+00 2.7634121727e-01
  1289 1.0023426984e+00 2.7578899644e-01
  1291 1.0026623421e+00 2.7523787894e-01
  1293 1.0020437954e+00 2.7468786258e-01
  1295 1.0122636871e+00 2.7413894515e-01
  1297 1.0078021782e+00 2.7359112446e-01
  1299 1.0078435295e+00 2.7304439831e-01
  1301 1.0075895102e+00 2.7249876453e-01
  1303 1.0075495310e+00 2.7195422092e-01
  1305 1.0066804893e+00 2.7141076531e-01
  1307 1.0070129567e+00 2.7086839553e-01
  1309 1.0067682482e+00 2.7032710940e-01
  1311 1.0067160059e+00 2.6978690476e-01
  1313 1.0063228316e+00 2.6924777945e-01
  1315 1.0074179040e+00 2.6870973132e-01
  1317 1.0069684231e+00 2.6817275820e-01
  1319 1.0069939714e+00 2.6763685796e-01
  1321 1.0015117122e+00 2.6710202845e-01
  1323 1.0022418276e+00 2.6656826753e-01
  1325 1.0016963524e+00 2.6603557306e-01
  1327 1.0017445531e+00 2.6550394292e-01
  1329 1.0019443831e+00 2.6497337497e-01
  1331 1.0020584531e+00 2.6444386710e-01
  1333 1.0017053146e+00 2.6391541719e-01
  1335 1.0028173869e+00 2.6338802312e-01
  1337 1.0029069576e+00 2.6286168279e-01
  1339 1.0038364699e+00 2.6233639408e-01
  1341 1.0039773112e+00 2.6181215490e-01
  1343 1.0032587483e+00 2.6128896316e-01
  1345 1.0046593825e+00 2.6076681675e-01
  1347 1.0032428737e+00 2.6024571359e-01
  1349 1.0063084836e+00 2.5972565159e-01
  1351 1.0067202476e+00 2.5920662868e-01
  1353 1.0045470001e+00 2.5868864278e-01
  1355 1.0037391152e+00 2.5817169181e-01
  1357 1.0039726703e+00 2.5765577371e-01
  1359 1.0038624832e+00 2.5714088642e-01
  1361 1.0038711104e+00 2.5662702787e-01
  1363 1.0036319793e+00 2.5611419602e-01
  1365 1.0034071201e+00 2.5560238880e-01
  1367 1.0033260271e+00 2.5509160417e-01
  1369 1.0029189829e+00 2.5458184009e-01
  1371 1.0075785029e+00 2.5407309452e-01
  1373 1.0131856950e+00 2.5356536543e-01
  1375 1.0021533188e+00 2.5305865078e-01
  1377 1.0058746691e+00 2.5255294854e-01
  1379 1.0062968966e+00 2.5204825670e-01
  1381 1.0063168980e+00 2.5154457324e-01
  1383 1.0062968966e+00 2.5104189613e-01
  1385 9.9780749644e-01 2.5054022337e-01
  1387 9.9739646052e-01 2.5003955296e-01
  1389 9.9739646052e-01 2.4953988289e-01
  1391 9.9788564736e-01 2.4904121116e-01
  1393 9.9766027514e-01 2.4854353577e-01
  1395 9.9745597004e-01 2.4804685474e-01
  1397 9.9862943453e-01 2.4755116608e-01
  1399 1.0047465006e+00 2.4705646781e-01
  1401 1.0047739670e+00 2.4656275794e-01
  1403 1.0054731545e+00 2.4607003451e-01
  1405 1.0038723063e+00 2.4557829554e-01
  1407 1.0040289589e+00 2.4508753907e-01
  1409 1.0032496713e+00 2.4459776312e-01
  1411 1.0025985471e+00 2.4410896575e-01
  1413 1.0024894991e+00 2.4362114500e-01
  1415 1.0008617919e+00 2.4313429892e-01
  1417 1.0011901804e+00 2.4264842555e-01
  1419 1.0008654856e+00 2.4216352296e-01
  1421 1.0011401745e+00 2.4167958920e-01
  1423 1.0013054079e+00 2.4119662235e-01
  1425 1.0028903920e+00 2.4071462046e-01
  1427 1.0029287873e+00 2.4023358162e-01
  1429 1.0091697387e+00 2.3975350389e-01
  1431 1.0075516738e+00 2.3927438535e-01
  1433 1.0138891681e+00 2.3879622410e-01
  1435 1.0100747934e+00 2.3831901821e-01
  1437 1.0101612736e+00 2.3784276578e-01
  1439 1.0088897197e+00 2.3736746491e-01
  1441 1.0096274711e+00 2.3689311368e-01
  1443 1.0088897197e+00 2.3641971021e-01
  1445 1.0089886150e+00 2.3594725260e-01
  1447 1.0092352494e+00 2.3547573897e-01
  1449 1.0090292141e+00 2.3500516741e-01
  1451 1.0090191510e+00 2.3453553606e-01
  1453 1.0079990456e+00 2.3406684303e-01
  1455 1.0080429142e+00 2.3359908646e-01
  1457 1.0061685115e+00 2.3313226446e-01
  1459 1.0067364771e+00 2.3266637517e-01
  1461 1.0113105674e+00 2.3220141673e-01
  1463 1.0333812361e+00 2.3173738727e-01
  1465 1.0413971656e+00 2.3127428495e-01
  1467 1.0601079664e+00 2.3081210791e-01
  1469 1.0600191714e+00 2.3035085430e-01
  1471 1.0499452548e+00 2.2989052227e-01
  1473 1.0516098111e+00 2.2943110999e-01
  1475 1.0482075129e+00 2.2897261561e-01
  1477 1.0481380880e+00 2.2851503731e-01
  1479 1.0461646553e+00 2.2805837324e-01
  1481 1.0488730890e+00 2.2760262160e-01
  1483 1.0488047209e+00 2.2714778054e-01
  1485 1.0513062415e+00 2.2669384826e-01
  1487 1.0484846803e+00 2.2624082294e-01
  1489 1.0863772279e+00 2.2578870276e-01
  1491 1.0637334170e+00 2.2533748592e-01
  1493 1.0638989850e+00 2.2488717061e-01
  1495 1.0431522367e+00 2.2443775503e-01
  1497 1.0422983299e+00 2.2398923738e-01
  1499 1.0527286672e+00 2.2354161587e-01
  1501 1.0443809311e+00 2.2309488871e-01
  1503 1.0642640810e+00 2.2264905411e-01
  1505 1.0638988358e+00 2.2220411029e-01
  1507 1.0658927637e+00 2.2176005547e-01
  1509 1.0653923992e+00 2.2131688787e-01
  1511 1.0648315746e+00 2.2087460572e-01
  1513 1.0645426398e+00 2.2043320725e-01
  1515 1.0688944099e+00 2.1999269070e-01
  1517 1.0694341146e+00 2.1955305429e-01
  1519 1.0724103756e+00 2.1911429629e-01
  1521 1.0720738568e+00 2.1867641492e-01
  1523 1.0435391360e+00 2.1823940843e-01
  1525 1.0436733365e+00 2.1780327509e-01
  1527 1.0436701271e+00 2.1736801315e-01
  1529 1.0186394812e+00 2.1693362085e-01
  1531 1.0178374053e+00 2.1650009648e-01
  1533 1.0062486343e+00 2.1606743828e-01
  1535 1.0060584858e+00 2.1563564454e-01
  1537 1.0006953725e+00 2.1520471352e-01
  1539 1.0008790489e+00 2.1477464350e-01
  1541 1.0011157075e+00 2.1434543276e-01
  1543 1.0023646190e+00 2.1391707959e-01
  1545 1.0170703915e+00 2.1348958227e-01
  1547 1.0169392018e+00 2.1306293908e-01
  1549 1.0017861941e+00 2.1263714834e-01
  1551 9.9690150953e-01 2.1221220832e-01
  1553 1.0025123020e+00 2.1178811733e-01
  1555 9.9686255676e-01 2.1136487367e-01
  1557 1.0002477252e+00 2.1094247566e-01
  1559 9.9896689585e-01 2.1052092160e-01
  1561 9.9886368541e-01 2.1010020981e-01
  1563 9.9834196681e-01 2.0968033859e-01
  1565 1.0115104788e+00 2.0926130628e-01
  1567 1.0268030622e+00 2.0884311120e-01
  1569 1.0270255470e+00 2.0842575167e-01
  1571 1.0399581168e+00 2.0800922603e-01
  1573 1.0398712612e+00 2.0759353261e-01
  1575 1.0809950093e+00 2.0717866974e-01
  1577 1.0781215913e+00 2.0676463577e-01
  1579 1.0780504606e+00 2.0635142904e-01
  1581 1.0738255109e+00 2.0593904789e-01
  1583 1.1045082203e+00 2.0552749069e-01
  1585 1.1503958254e+00 2.0511675577e-01
  1587 1.1475464639e+00 2.0470684151e-01
  1589 1.1493753178e+00 2.0429774625e-01
  1591 1.1400798648e+00 2.0388946837e-01
  1593 1.1404975386e+00 2.0348200623e-01
  1595 1.1407462451e+00 2.0307535820e-01
  1597 1.1147700206e+00 2.0266952265e-01
  1599 1.1141417946e+00 2.0226449796e-01
  1601 1.1140577502e+00 2.0186028251e-01
  1603 1.1147899085e+00 2.0145687468e-01
  1605 1.1146098846e+00 2.0105427286e-01
  1607 1.1144113078e+00 2.0065247545e-01
  1609 1.0648316386e+00 2.0025148082e-01
  1611 1.0649080280e+00 1.9985128738e-01
  1613 1.0904477147e+00 1.9945189353e-01
  1615 1.0900949667e+00 1.9905329767e-01
  1617 1.1134493250e+00 1.9865549820e-01
  1619 1.1135937787e+00 1.9825849354e-01
  1621 1.1137721338e+00 1.9786228209e-01
  1623 1.1136254213e+00 1.9746686227e-01
  1625 1.0647746644e+00 1.9707223250e-01
  1627 1.0799434731e+00 1.9667839121e-01
  1629 1.0804374722e+00 1.9628533681e-01
  1631 1.0812591022e+00 1.9589306773e-01
  1633 1.0862592874e+00 1.9550158241e-01
  1635 1.0551235041e+00 1.9511087927e-01
  1637 1.0540539202e+00 1.9472095676e-01
  1639 1.0538728366e+00 1.9433181332e-01
  1641 1.0539455660e+00 1.9394344738e-01
  1643 1.0787124092e+00 1.9355585740e-01
  1645 1.0810341453e+00 1.9316904183e-01
  1647 1.0810682433e+00 1.9278299911e-01
  1649 1.1298635213e+00 1.9239772771e-01
  1651 1.1297494295e+00 1.9201322608e-01
  1653 1.1148066912e+00 1.9162949268e-01
  1655 1.1147814328e+00 1.9124652599e-01
  1657 1.1377519352e+00 1.9086432446e-01
  1659 1.1305374543e+00 1.9048288657e-01
  1661 1.1243139406e+00 1.9010221080e-01
  1663 1.0770939826e+00 1.8972229562e-01
  1665 1.0781051155e+00 1.8934313950e-01
  1667 1.0777230522e+00 1.8896474094e-01
  1669 1.0626162664e+00 1.8858709843e-01
  1671 1.0683429666e+00 1.8821021044e-01
  1673 1.0716745380e+00 1.8783407547e-01
  1675 1.0441820613e+00 1.8745869203e-01
  1677 1.0464317081e+00 1.8708405860e-01
  1679 1.0462825094e+00 1.8671017369e-01
  1681 1.0320017034e+00 1.8633703580e-01
  1683 1.0312421326e+00 1.8596464344e-01
  1685 1.0313372974e+00 1.8559299512e-01
  1687 1.0188396632e+00 1.8522208936e-01
  1689 1.0106667746e+00 1.8485192466e-01
  1691 1.0108271164e+00 1.8448249956e-01
  1693 1.0073795050e+00 1.8411381256e-01
  1695 1.0076317004e+00 1.8374586221e-01
  1697 1.0080593231e+00 1.8337864702e-01
  1699 1.0080373595e+00 1.8301216552e-01
  1701 1.0103835229e+00 1.8264641626e-01
  1703 1.0188335220e+00 1.8228139776e-01
  1705 1.0187593496e+00 1.8191710857e-01
  1707 1.0063075934e+00 1.8155354723e-01
  1709 1.0063956325e+00 1.8119071229e-01
  1711 1.0058501308e+00 1.8082860229e-01
  1713 1.0018721416e+00 1.8046721579e-01
  1715 1.0019082175e+00 1.8010655134e-01
  1717 1.0017713440e+00 1.7974660750e-01
  1719 1.0052720633e+00 1.7938738282e-01
  1721 1.0145359298e+00 1.7902887588e-01
  1723 1.0142671113e+00 1.7867108523e-01
  1725 1.0152782904e+00 1.7831400945e-01
  1727 1.0135132862e+00 1.7795764711e-01
  1729 1.0139315011e+00 1.7760199678e-01
  1731 1.0139033313e+00 1.7724705704e-01
  1733 1.0137345140e+00 1.7689282647e-01
  1735 1.0137641383e+00 1.7653930366e-01
  1737 1.0136659778e+00 1.7618648718e-01
  1739 1.0140100119e+00 1.7583437563e-01
  1741 1.0180371263e+00 1.7548296760e-01
  1743 1.0170882471e+00 1.7513226169e-01
  1745 1.0172115000e+00 1.7478225648e-01
  1747 1.0130291044e+00 1.7443295059e-01
  1749 1.0130546417e+00 1.7408434260e-01
  1751 1.0131954682e+00 1.7373643114e-01
  1753 1.0130535622e+00 1.7338921481e-01
  1755 1.0103619671e+00 1.7304269221e-01
  1757 1.0106294218e+00 1.7269686197e-01
  1759 1.0112231442e+00 1.7235172270e-01
  1761 1.0112778111e+00 1.7200727301e-01
  1763 1.0089562946e+00 1.7166351154e-01
  1765 1.0095651135e+00 1.7132043690e-01
  1767 1.0158408653e+00 1.7097804772e-01
  1769 1.0164945657e+00 1.7063634264e-01
  1771 1.0163856465e+00 1.7029532029e-01
  1773 1.0188156534e+00 1.6995497930e-01
  1775 1.0103033083e+00 1.6961531831e-01
  1777 1.0084043890e+00 1.6927633597e-01
  1779 1.0074279092e+00 1.6893803091e-01
  1781 1.0075878944e+00 1.6860040179e-01
  1783 1.0057710053e+00 1.6826344724e-01
  1785 1.0055202888e+00 1.6792716594e-01
  1787 1.0052592944e+00 1.6759155652e-01
  1789 1.0051829276e+00 1.6725661766e-01
  1791 1.0050176358e+00 1.6692234800e-01
  1793 1.0066988237e+00 1.6658874621e-01
  1795 1.0135684867e+00 1.6625581096e-01
  1797 1.0138555183e+00 1.6592354092e-01
  1799 1.0139032154e+00 1.6559193475e-01
  1801 1.0133738032e+00 1.6526099113e-01
  1803 1.0280063169e+00 1.6493070874e-01
  1805 1.0123103868e+00 1.6460108625e-01
  1807 1.0293055839e+00 1.6427212234e-01
  1809 1.0314878834e+00 1.6394381571e-01
  1811 1.0501072598e+00 1.6361616504e-01
  1813 1.0259093874e+00 1.6328916901e-01
  1815 1.0102692773e+00 1.6296282632e-01
  1817 1.0038630752e+00 1.6263713566e-01
  1819 1.0038865875e+00 1.6231209573e-01
  1821 1.0039581697e+00 1.6198770523e-01
  1823 1.0038643027e+00 1.6166396287e-01
  1825 1.0062112898e+00 1.6134086734e-01
  1827 1.0148031634e+00 1.6101841736e-01
  1829 1.0156476255e+00 1.6069661164e-01
  1831 1.0153650284e+00 1.6037544888e-01
  1833 1.0150306866e+00 1.6005492781e-01
  1835 1.0096779694e+00 1.5973504713e-01
  1837 1.0083910423e+00 1.5941580558e-01
  1839 1.0091504021e+00 1.5909720188e-01
  1841 1.0275042371e+00 1.5877923474e-01
  1843 1.0203262030e+00 1.5846190291e-01
  1845 1.0231268550e+00 1.5814520510e-01
  1847 1.0062900123e+00 1.5782914006e-01
  1849 1.0053827015e+00 1.5751370651e-01
  1851 1.0064133771e+00 1.5719890320e-01
  1853 1.0053827015e+00 1.5688472887e-01
  1855 1.0062900123e+00 1.5657118226e-01
  1857 1.0025217898e+00 1.5625826212e-01
  1859 1.0025858290e+00 1.5594596719e-01
  1861 1.0030199472e+00 1.5563429622e-01
  1863 1.0004029743e+00 1.5532324798e-01
  1865 1.0007731745e+00 1.5501282121e-01
  1867 9.9953516758e-01 1.5470301467e-01
  1869 9.9968861373e-01 1.5439382713e-01
  1871 9.9860424343e-01 1.5408525735e-01
  1873 9.9948536493e-01 1.5377730408e-01
  1875 1.0013395008e+00 1.5346996611e-01
  1877 9.9953113684e-01 1.5316324220e-01
  1879 1.0001757516e+00 1.5285713113e-01
  1881 1.0005028449e+00 1.5255163166e-01
  1883 1.0003865386e+00 1.5224674258e-01
  1885 1.0004965755e+00 1.5194246268e-01
  1887 1.0009243572e+00 1.5163879072e-01
  1889 1.0006257168e+00 1.5133572550e-01
  1891 1.0046656880e+00 1.5103326581e-01
  1893 1.0046656880e+00 1.5073141043e-01
  1895 1.0047615225e+00 1.5043015815e-01
  1897 1.0031886856e+00 1.5012950778e-01
  1899 1.0156067197e+00 1.4982945811e-01
  1901 1.0161584089e+00 1.4953000794e-01
  1903 1.0337846254e+00 1.4923115608e-01
  1905 1.0337710982e+00 1.4893290131e-01
  1907 1.0148729437e+00 1.4863524247e-01
  1909 1.0145118043e+00 1.4833817834e-01
  1911 1.0141733564e+00 1.4804170775e-01
  1913 1.0139650506e+00 1.4774582951e-01
  1915 1.0124298631e+00 1.4745054243e-01
  1917 1.0115317908e+00 1.4715584534e-01
  1919 1.0105673772e+00 1.4686173705e-01
  1921 1.0098515417e+00 1.4656821639e-01
  1923 1.0019979660e+00 1.4627528218e-01
  1925 1.0018052072e+00 1.4598293326e-01
  1927 1.0020164195e+00 1.4569116845e-01
  1929 1.0020129975e+00 1.4539998659e-01
  1931 1.0021845426e+00 1.4510938651e-01
  1933 1.0040812791e+00 1.4481936705e-01
  1935 9.9462363904e-01 1.4452992705e-01
  1937 9.9681871225e-01 1.4424106535e-01
  1939 1.0007649194e+00 1.4395278079e-01
  1941 1.0016227466e+00 1.4366507223e-01
  1943 1.0020414413e+00 1.4337793851e-01
  1945 1.0005580424e+00 1.4309137849e-01
  1947 1.0123001719e+00 1.4280539101e-01
  1949 1.0085267358e+00 1.4251997493e-01
  1951 1.0085267358e+00 1.4223512912e-01
  1953 1.0067470038e+00 1.4195085243e-01
  1955 1.0070016939e+00 1.4166714373e-01
  1957 1.0061566688e+00 1.4138400187e-01
  1959 1.0172648541e+00 1.4110142573e-01
  1961 1.0167611058e+00 1.4081941418e-01
  1963 1.0137723412e+00 1.4053796609e-01
  1965 1.0001826723e+00 1.4025708034e-01
  1967 9.9557513238e-01 1.3997675579e-01
  1969 9.9525358588e-01 1.3969699133e-01
  1971 9.9500825204e-01 1.3941778584e-01
  1973 9.9668615920e-01 1.3913913821e-01
  1975 9.9743201467e-01 1.3886104731e-01
  1977 9.9690307242e-01 1.3858351204e-01
  1979 1.0081340516e+00 1.3830653129e-01
  1981 1.0044295647e+00 1.3803010394e-01
  1983 1.0039232120e+00 1.3775422889e-01
  1985 1.0036991423e+00 1.3747890505e-01
  1987 1.0072347748e+00 1.3720413130e-01
  1989 1.0072031562e+00 1.3692990655e-01
  1991 1.0014340715e+00 1.3665622970e-01
  1993 9.9644551159e-01 1.3638309966e-01
  1995 9.9597336785e-01 1.3611051533e-01
  1997 9.9860781512e-01 1.3583847562e-01
  1999 9.9836406897e-01 1.3556697946e-01
  2001 9.9797849060e-01 1.3529602574e-01
  2003 1.0029120393e+00 1.3502561338e-01
  2005 1.0059164762e+00 1.3475574132e-01
  2007 9.9748244196e-01 1.3448640845e-01
  2009 9.9762580012e-01 1.3421761371e-01
  2011 1.0007784970e+00 1.3394935603e-01
  2013 1.0010214329e+00 1.3368163433e-01
  2015 1.0007525704e+00 1.3341444753e-01
  2017 9.9989552409e-01 1.3314779457e-01
  2019 1.0126741939e+00 1.3288167439e-01
  2021 1.0124785901e+00 1.3261608591e-01
  2023 1.0105724330e+00 1.3235102808e-01
  2025 1.0113523350e+00 1.3208649984e-01
  2027 1.0181545792e+00 1.3182250012e-01
  2029 1.0193789798e+00 1.3155902788e-01
  2031 1.0442226281e+00 1.3129608205e-01
  2033 1.0193789798e+00 1.3103366159e-01
  2035 1.0191762999e+00 1.3077176545e-01
  2037 1.0203983937e+00 1.3051039257e-01
  2039 1.0297592607e+00 1.3024954192e-01
  2041 1.0254221949e+00 1.2998921245e-01
  2043 1.0251345797e+00 1.2972940312e-01
  2045 1.0248863098e+00 1.2947011288e-01
  2047 1.0272188892e+00 1.2921134071e-01
  2049 1.0274108011e+00 1.2895308557e-01
  2051 1.0269828533e+00 1.2869534642e-01
  2053 1.0466320416e+00 1.2843812223e-01
  2055 1.0261313921e+00 1.2818141198e-01
  2057 1.0214010596e+00 1.2792521463e-01
  2059 1.0491513172e+00 1.2766952917e-01
  2061 1.0492778227e+00 1.2741435457e-01
  2063 1.0455962995e+00 1.2715968980e-01
  2065 1.0455662504e+00 1.2690553386e-01
  2067 1.0315615865e+00 1.2665188572e-01
  2069 1.0216881693e+00 1.2639874437e-01
  2071 1.0216881693e+00 1.2614610880e-01
  2073 1.0412278285e+00 1.2589397799e-01
  2075 1.0749321573e+00 1.2564235094e-01
  2077 1.0753632114e+00 1.2539122665e-01
  2079 1.0752506575e+00 1.2514060409e-01
  2081 1.0749283951e+00 1.2489048229e-01
  2083 1.0717050308e+00 1.2464086022e-01
  2085 1.0720006627e+00 1.2439173691e-01
  2087 1.0721215038e+00 1.2414311134e-01
  2089 1.0723619513e+00 1.2389498252e-01
  2091 1.0735417081e+00 1.2364734947e-01
  2093 1.0788315834e+00 1.2340021119e-01
  2095 1.0825552945e+00 1.2315356669e-01
  2097 1.1296209071e+00 1.2290741498e-01
  2099 1.1289523178e+00 1.2266175509e-01
  2101 1.1707334507e+00 1.2241658603e-01
  2103 1.1828619495e+00 1.2217190681e-01
  2105 1.1823535990e+00 1.2192771647e-01
  2107 1.1829001701e+00 1.2168401401e-01
  2109 1.1513270578e+00 1.2144079848e-01
  2111 1.2024566127e+00 1.2119806889e-01
  2113 1.2171561033e+00 1.2095582427e-01
  2115 1.1702031518e+00 1.2071406366e-01
  2117 1.2248014249e+00 1.2047278609e-01
  2119 1.1711287587e+00 1.2023199059e-01
  2121 1.1614005849e+00 1.1999167620e-01
  2123 1.1552263470e+00 1.1975184195e-01
  2125 1.1747543592e+00 1.1951248690e-01
  2127 1.2294176997e+00 1.1927361008e-01
  2129 1.2277044067e+00 1.1903521053e-01
  2131 1.1723936218e+00 1.1879728731e-01
  2133 1.1719630450e+00 1.1855983946e-01
  2135 1.1683636655e+00 1.1832286603e-01
  2137 1.1540747864e+00 1.1808636607e-01
  2139 1.1503753257e+00 1.1785033864e-01
  2141 1.1894153001e+00 1.1761478279e-01
  2143 1.2452948118e+00 1.1737969759e-01
  2145 1.2485070042e+00 1.1714508208e-01
  2147 1.2500751927e+00 1.1691093534e-01
  2149 1.2519253196e+00 1.1667725642e-01
  2151 1.2519569289e+00 1.1644404440e-01
  2153 1.2501082377e+00 1.1621129833e-01
  2155 1.2497696406e+00 1.1597901728e-01
  2157 1.2544895314e+00 1.1574720034e-01
  2159 1.2563692348e+00 1.1551584657e-01
  2161 1.2563692348e+00 1.1528495504e-01
  2163 1.2897459104e+00 1.1505452483e-01
  2165 1.2897459104e+00 1.1482455502e-01
  2167 1.2897459104e+00 1.1459504470e-01
  2169 1.2913584083e+00 1.1436599293e-01
  2171 1.2893864054e+00 1.1413739881e-01
  2173 1.2893389097e+00 1.1390926142e-01
  2175 1.2969185534e+00 1.1368157985e-01
  2177 1.2960841971e+00 1.1345435319e-01
  2179 1.2241532773e+00 1.1322758053e-01
  2181 1.2922818153e+00 1.1300126096e-01
  2183 1.2187808914e+00 1.1277539358e-01
  2185 1.2178749514e+00 1.1254997748e-01
  2187 1.2001934310e+00 1.1232501176e-01
  2189 1.1987915802e+00 1.1210049552e-01
  2191 1.1990679918e+00 1.1187642787e-01
  2193 1.1456817158e+00 1.1165280790e-01
  2195 1.2044765922e+00 1.1142963473e-01
